platform,day_of_week,post_hour,post_type,media_type,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards,post_month,post_is_weekend,confirmed_donation_count,confirmed_monetary_value,led_to_donation
Facebook,Tuesday,19,ImpactStory,Photo,1,0,True,LearnMore,CampaignLaunch,Hopeful,147,True,None,False,0.0,20.6312615617426,17.951920675805596,385,58,203,48,171,0.0,0.17,188,17,22072.01,2489,0.0,0.0,0.0,0.0,7,0,1,971.81,1
WhatsApp,Monday,4,EventPromotion,Text,0,1,False,None,Reintegration,Urgent,132,False,None,False,0.0,8.839364637650426,7.9069631128994295,2,1,0,0,1,0.0,0.0313,1,0,0.0,1543,0.0,0.0,0.0,0.0,8,0,0,0.0,0
Instagram,Monday,13,EducationalContent,Reel,4,0,False,None,CampaignLaunch,Hopeful,153,False,None,False,0.0,19.32436401896726,17.11437059171145,315,97,61,30,31,4723.0,0.1373,149,1,566.81,1782,0.0,0.0,0.0,0.0,8,0,0,0.0,0
Instagram,Friday,4,EventPromotion,Photo,2,1,False,None,Gratitude,Urgent,116,False,None,True,0.0,15.269844432186467,13.259725215808118,15,3,5,1,15,0.0,0.0244,5,0,0.0,1782,0.0,0.0,0.0,0.0,8,0,0,0.0,0
Instagram,Friday,12,Campaign,Carousel,1,0,True,ShareStory,Education,Urgent,143,False,None,True,0.0,26.693857915276983,23.55659478380917,2028,366,484,308,480,0.0,0.191,742,68,332704.56,1833,0.0,0.0,0.0,0.0,8,0,0,0.0,0
Instagram,Sunday,16,ThankYou,Video,1,1,False,None,AwarenessRaising,Grateful,93,False,None,True,0.0,24.086385835101563,21.32767847376824,246,69,62,29,114,6629.0,0.0485,134,1,620.58,1833,0.0,0.0,0.0,0.0,8,1,0,0.0,0
Instagram,Monday,5,ImpactStory,Carousel,3,0,True,DonateNow,EventRecap,Urgent,157,True,None,False,0.0,19.281502079377255,16.7915628371622,81,30,35,12,99,0.0,0.0431,37,6,25287.75,1816,0.0,0.0,0.0,0.0,8,0,0,0.0,0
Twitter,Thursday,18,FundraisingAppeal,Video,0,0,True,DonateNow,Education,Grateful,155,False,None,False,0.0,20.129291499939118,17.780843629233097,208,58,57,29,104,2830.0,0.1202,90,8,4476.96,716,0.0,0.0,0.0,0.0,8,0,1,0.0,1
LinkedIn,Saturday,15,ThankYou,Text,1,0,True,DonateNow,DonorImpact,Grateful,80,False,None,True,0.0,21.85102964164588,19.135972331613385,148,59,48,21,208,0.0,0.0663,113,0,0.0,496,0.0,0.0,0.0,0.0,8,1,0,0.0,0
TikTok,Saturday,20,EventPromotion,Reel,1,0,True,DonateNow,Education,Grateful,136,False,None,True,0.0,26.96746178304287,23.55659478380917,1433,286,281,174,988,37110.0,0.1281,755,5,5910.54,916,0.0,0.0,0.0,0.0,8,1,0,0.0,0
Facebook,Sunday,5,EducationalContent,Carousel,3,0,True,SignUp,Education,Celebratory,202,False,None,False,0.0,11.253189068575747,9.644429881559082,16,1,2,1,14,0.0,0.0521,4,0,0.0,2479,0.0,0.0,0.0,0.0,8,1,0,0.0,0
Instagram,Tuesday,17,Campaign,Text,0,3,True,DonateNow,SafehouseLife,Emotional,151,False,None,True,0.0,24.335119463871973,20.905956223293515,380,61,145,55,217,0.0,0.0983,130,10,35100.44,1796,0.0,0.0,0.0,0.0,8,0,0,0.0,0
Twitter,Wednesday,9,EventPromotion,Reel,3,0,False,None,Gratitude,Hopeful,116,False,None,False,0.0,22.629988530023468,19.90234274320522,461,143,80,50,74,5294.0,0.1203,120,1,1292.03,1228,0.0,0.0,0.0,0.0,8,0,0,0.0,0
LinkedIn,Friday,16,EventPromotion,Video,3,1,False,None,CampaignLaunch,Informative,140,False,None,False,0.0,19.360843561162266,16.784816242613047,78,32,11,10,24,2498.0,0.0408,18,0,0.0,463,0.0,0.0,0.0,0.0,8,0,0,0.0,0
TikTok,Saturday,17,Campaign,Reel,4,1,True,SignUp,SafehouseLife,Informative,135,False,None,True,0.0,23.630432657932165,21.463599630626796,396,136,60,38,337,9244.0,0.0605,145,3,12476.39,542,0.0,0.0,0.0,0.0,8,1,0,0.0,0
LinkedIn,Sunday,9,EventPromotion,Text,3,0,True,LearnMore,AwarenessRaising,Emotional,127,False,None,True,0.0,20.42857807796333,18.30905928851152,385,213,152,44,135,0.0,0.1982,244,2,19726.24,496,0.0,0.0,0.0,0.0,8,1,0,0.0,0
Facebook,Sunday,13,ImpactStory,Photo,2,0,True,SignUp,Reintegration,Urgent,155,True,None,False,0.0,18.05852432923847,15.642299980591792,171,40,57,14,62,0.0,0.1038,66,8,16847.69,2479,0.0,0.0,0.0,0.0,8,1,0,0.0,0
Facebook,Monday,11,ImpactStory,Photo,3,0,False,None,SafehouseLife,Informative,163,True,None,False,0.0,18.462837737164826,16.41122140422337,118,27,75,15,34,0.0,0.0819,31,9,29285.92,2479,0.0,0.0,0.0,0.0,8,0,0,0.0,0
TikTok,Monday,19,ThankYou,Text,1,1,False,None,CampaignLaunch,Informative,78,False,None,False,0.0,21.500603646176764,18.823502166790078,186,47,60,42,72,0.0,0.0957,95,1,808.93,930,0.0,0.0,0.0,0.0,8,0,0,0.0,0
WhatsApp,Tuesday,20,ThankYou,Photo,0,0,False,None,Gratitude,Informative,72,False,None,False,0.0,11.103713195987305,10.054625771332836,11,5,2,2,4,0.0,0.066,5,0,0.0,1543,0.0,0.0,0.0,5.0,8,0,1,1295.61,1
Instagram,Friday,7,ThankYou,Photo,1,0,True,SignUp,Health,Emotional,84,False,None,False,0.0,18.404024771050434,15.82970598499574,91,57,44,13,64,0.0,0.098,66,0,0.0,1833,0.0,0.0,0.0,0.0,8,0,0,0.0,0
Twitter,Saturday,5,FundraisingAppeal,Video,1,1,True,ShareStory,Gratitude,Informative,156,False,None,False,0.0,13.220531674275062,11.080579882302846,9,1,1,0,19,622.0,0.0233,4,0,0.0,1222,0.0,0.0,0.0,0.0,8,1,0,0.0,0
Facebook,Thursday,8,EducationalContent,Carousel,2,0,False,None,DonorImpact,Emotional,168,False,None,False,0.0,18.02921311212834,15.511519355351854,101,15,24,17,22,0.0,0.0757,53,0,0.0,2479,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Instagram,Friday,13,Campaign,Photo,2,0,True,ShareStory,Health,Grateful,137,False,None,False,0.0,23.127523766899746,19.95574411152814,588,209,115,64,164,0.0,0.1459,133,11,33793.64,1782,0.0,0.0,0.0,0.0,9,0,1,295.79,1
YouTube,Saturday,6,ImpactStory,Video,3,0,False,None,Health,Urgent,151,True,None,False,0.0,23.431049042448645,20.20218045519678,196,106,148,30,65,10019.0,0.0634,98,15,34865.25,620,1252375.0,125.0,451.0,0.0,9,1,0,0.0,0
YouTube,Saturday,16,ImpactStory,Video,3,0,True,DonateNow,SafehouseLife,Informative,147,True,None,True,0.0,26.96746178304287,23.55659478380917,1472,478,600,170,643,27986.0,0.0881,315,60,228690.21,572,11698148.0,418.0,451.0,0.0,9,1,0,0.0,0
Facebook,Saturday,23,ThankYou,Video,1,0,True,LearnMore,DonorImpact,Emotional,93,False,None,True,0.0,17.572180441822372,15.511519355351854,145,17,35,10,85,2324.0,0.0916,37,0,0.0,2027,0.0,0.0,0.0,0.0,9,1,0,0.0,0
LinkedIn,Sunday,7,Campaign,Carousel,0,1,True,DonateNow,CampaignLaunch,Informative,127,False,None,False,0.0,11.993319991748407,10.513960033957847,13,7,3,3,15,0.0,0.0735,8,0,0.0,496,0.0,0.0,0.0,0.0,9,1,0,0.0,0
Facebook,Sunday,19,EducationalContent,Video,3,0,True,DonateNow,Education,Hopeful,131,False,None,False,0.0,16.481858921160516,14.435133486287302,202,59,24,19,48,1840.0,0.1724,78,0,0.0,2489,0.0,0.0,0.0,0.0,9,1,0,0.0,0
Facebook,Tuesday,10,Campaign,Text,1,0,True,SignUp,DonorImpact,Informative,172,False,None,False,0.0,15.302006926220647,13.799344399407856,86,30,13,7,36,0.0,0.0854,32,1,2584.46,2489,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Facebook,Tuesday,15,EventPromotion,Photo,3,0,True,DonateNow,Education,Celebratory,120,False,None,False,0.0,16.597619540823136,14.7760916107163,107,44,25,8,62,0.0,0.0949,46,0,0.0,2479,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Twitter,Wednesday,14,ImpactStory,Text,0,0,False,None,SafehouseLife,Emotional,120,False,None,True,0.0,17.79030804177443,15.842071591153628,111,29,33,11,20,0.0,0.087,43,4,15855.89,1228,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Instagram,Thursday,3,EducationalContent,Video,0,1,False,None,EventRecap,Hopeful,132,False,None,False,0.0,15.029793367538018,13.203554608554715,14,2,2,1,10,741.0,0.0216,7,0,0.0,1833,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Twitter,Thursday,19,EducationalContent,Photo,2,0,False,None,DonorImpact,Informative,192,False,None,False,0.0,17.137616843909704,14.734234480006394,48,16,13,6,24,0.0,0.0501,29,0,0.0,1228,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Instagram,Thursday,20,FundraisingAppeal,Carousel,2,1,True,LearnMore,DonorImpact,Emotional,144,False,None,False,0.0,18.274104371407557,15.625076063343522,302,104,77,42,81,0.0,0.2014,111,11,15655.88,1782,0.0,0.0,0.0,0.0,9,0,0,0.0,0
TikTok,Friday,10,ImpactStory,Reel,3,1,True,LearnMore,Gratitude,Hopeful,111,True,None,True,0.0,26.96746178304287,23.464180789803116,563,113,196,60,531,8856.0,0.0631,187,43,74877.1,687,0.0,0.0,0.0,0.0,9,0,0,0.0,0
TikTok,Saturday,19,ImpactStory,Text,4,2,True,ShareStory,Reintegration,Emotional,170,True,None,False,0.0,24.665118579009448,21.51123967288368,903,233,394,124,276,0.0,0.1965,230,87,298264.28,930,0.0,0.0,0.0,0.0,9,1,0,0.0,0
YouTube,Monday,5,ImpactStory,Video,1,2,False,None,SafehouseLife,Celebratory,112,True,None,False,0.0,17.90715519570253,15.44918753606193,78,20,32,4,25,3287.0,0.0424,29,6,24626.18,572,1666509.0,507.0,456.0,0.0,9,0,0,0.0,0
Instagram,Monday,10,EventPromotion,Photo,1,0,True,SignUp,Reintegration,Emotional,127,False,None,False,0.0,21.774330929450255,18.811066063432047,339,95,165,45,150,0.0,0.1628,136,3,2248.82,1796,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Facebook,Monday,14,EducationalContent,Carousel,4,0,False,None,DonorImpact,Emotional,152,False,None,False,0.0,19.869337180285143,17.345553808409914,108,58,47,18,33,0.0,0.0657,28,0,0.0,2479,0.0,0.0,0.0,0.0,9,0,0,0.0,0
LinkedIn,Tuesday,12,Campaign,Video,3,1,True,ShareStory,Gratitude,Emotional,171,False,None,False,0.0,17.022501697591352,15.19332789385618,229,106,83,26,83,2515.0,0.2457,164,9,70936.76,496,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Facebook,Wednesday,0,ImpactStory,Photo,1,3,False,None,Education,Informative,122,True,None,False,0.0,15.307345958727534,13.362558709329068,10,2,4,1,13,0.0,0.0156,4,0,0.0,2479,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Facebook,Thursday,12,Campaign,Video,1,1,True,DonateNow,Reintegration,Grateful,152,False,None,False,0.0,19.242024437034118,17.322914574407292,212,70,29,21,152,4516.0,0.0917,104,2,8213.05,2489,0.0,0.0,0.0,0.0,9,0,0,0.0,0
Instagram,Thursday,23,Campaign,Reel,4,0,True,SignUp,Reintegration,Celebratory,140,False,None,False,0.0,17.73335107637115,16.072957867302645,128,19,31,14,69,3010.0,0.092,76,2,3869.77,1833,0.0,0.0,0.0,0.0,10,0,0,0.0,0
LinkedIn,Sunday,12,EventPromotion,Text,0,1,False,None,Reintegration,Informative,131,False,None,False,0.0,15.646996726454745,13.993984486167566,56,13,13,6,17,0.0,0.0645,18,0,0.0,496,0.0,0.0,0.0,0.0,10,1,0,0.0,0
TikTok,Monday,0,EducationalContent,Video,4,0,False,None,EventRecap,Grateful,213,False,None,False,0.0,14.76162375668105,12.580993937965406,9,4,2,1,12,687.0,0.0199,5,0,0.0,916,0.0,0.0,0.0,0.0,10,0,0,0.0,0
LinkedIn,Tuesday,2,Campaign,Video,2,0,True,DonateNow,Gratitude,Emotional,174,False,None,False,0.0,10.249211862742609,9.277455742257667,8,1,2,0,11,213.0,0.0379,3,0,0.0,457,0.0,0.0,0.0,0.0,10,0,1,329.79,1
Facebook,Wednesday,11,ImpactStory,Text,2,1,True,LearnMore,Health,Urgent,130,True,None,True,0.0,26.96746178304287,23.55659478380917,2829,1061,1035,255,789,0.0,0.1556,1240,203,808353.61,2423,0.0,0.0,0.0,0.0,10,0,3,0.0,1
TikTok,Thursday,12,ImpactStory,Video,2,2,False,None,SafehouseLife,Urgent,151,True,None,False,0.0,23.686049517659615,20.455843079743943,396,72,145,40,61,9322.0,0.0755,169,19,18012.31,930,0.0,0.0,0.0,0.0,10,0,1,1042.36,1
WhatsApp,Friday,20,ThankYou,Photo,0,0,False,None,SafehouseLife,Celebratory,72,False,None,False,0.0,17.381406366453373,15.529173591066634,271,94,45,34,21,0.0,0.2114,103,2,8737.1,1543,0.0,0.0,0.0,78.0,10,0,0,0.0,0
Twitter,Friday,19,Campaign,Text,2,1,True,ShareStory,EventRecap,Hopeful,126,False,None,False,0.0,17.16142782876161,15.476005300917395,152,18,19,14,69,0.0,0.0994,30,1,2886.92,1228,0.0,0.0,0.0,0.0,10,0,0,0.0,0
Facebook,Saturday,19,ThankYou,Photo,1,0,True,DonateNow,CampaignLaunch,Grateful,75,False,None,False,0.0,22.660763027861925,20.37312008568566,349,136,116,52,256,0.0,0.1132,168,1,4770.75,2489,0.0,0.0,0.0,0.0,10,1,0,0.0,0
TikTok,Monday,1,EducationalContent,Text,4,3,True,DonateNow,Gratitude,Hopeful,148,False,None,True,0.0,17.05619117946992,14.812394168940635,38,12,5,3,79,0.0,0.0279,13,0,0.0,916,0.0,0.0,0.0,0.0,10,0,0,0.0,0
Instagram,Tuesday,8,EventPromotion,Carousel,1,2,True,DonateNow,EventRecap,Hopeful,126,False,None,False,0.0,17.303792081261008,14.723707863407617,88,29,13,13,69,0.0,0.0688,16,0,0.0,1782,0.0,0.0,0.0,0.0,10,0,0,0.0,0
YouTube,Sunday,8,EventPromotion,Video,3,2,False,None,Gratitude,Urgent,117,False,None,False,0.0,21.430424402141085,18.680429887883108,208,40,47,20,46,6001.0,0.0733,109,0,0.0,620,720120.0,120.0,477.0,0.0,10,1,0,0.0,0
YouTube,Tuesday,2,EventPromotion,Video,1,1,False,None,SafehouseLife,Emotional,133,False,None,True,0.0,22.09163895018966,19.68726421302941,115,32,28,12,67,9056.0,0.0342,24,0,0.0,572,3450336.0,381.0,478.0,0.0,10,0,0,0.0,0
WhatsApp,Tuesday,7,Campaign,Video,0,0,True,ShareStory,AwarenessRaising,Emotional,149,False,None,False,0.0,10.565325629008859,9.407976855733688,10,4,3,1,11,448.0,0.0704,5,1,5982.28,1517,0.0,0.0,0.0,8.0,10,0,0,0.0,0
Facebook,Tuesday,11,EducationalContent,Photo,2,0,True,DonateNow,Education,Grateful,127,False,None,True,0.0,22.048719710448015,19.776957076398002,352,77,98,47,228,0.0,0.1188,106,1,609.26,2479,0.0,0.0,0.0,0.0,10,0,0,0.0,0
WhatsApp,Tuesday,19,ImpactStory,Reel,0,0,True,LearnMore,Education,Informative,114,True,None,False,0.0,15.996486295947427,14.482716599248956,77,23,46,10,52,1872.0,0.0944,54,28,138971.66,1543,0.0,0.0,0.0,126.0,10,0,1,1796.47,1
Facebook,Friday,23,FundraisingAppeal,Video,1,2,True,ShareStory,SafehouseLife,Hopeful,151,False,None,False,0.0,19.79573606633645,17.903625196899036,116,36,24,19,164,5224.0,0.0673,72,5,5141.96,2479,0.0,0.0,0.0,0.0,11,0,0,0.0,0
WhatsApp,Saturday,11,ThankYou,Photo,0,0,False,None,DonorImpact,Emotional,83,False,Year-End Hope,False,0.0,16.694746453181892,14.083477081338563,135,18,39,10,18,0.0,0.1361,47,3,12093.99,1543,0.0,0.0,0.0,91.0,11,1,0,0.0,0
Twitter,Monday,3,EducationalContent,Reel,1,0,False,None,Gratitude,Hopeful,108,False,Other,False,0.0,15.500749285547391,13.773138783211534,19,4,2,1,18,1819.0,0.0198,7,0,0.0,1228,0.0,0.0,0.0,0.0,11,0,0,0.0,0
LinkedIn,Monday,12,ThankYou,Photo,3,0,False,None,Reintegration,Celebratory,124,False,Year-End Hope,False,0.0,18.511128773446444,16.63222163106311,315,156,89,37,37,0.0,0.2035,144,3,26962.14,463,0.0,0.0,0.0,0.0,11,0,1,903.39,1
WhatsApp,Monday,14,ThankYou,Text,0,0,False,None,Reintegration,Urgent,83,False,Year-End Hope,True,0.0,19.83042433468434,16.838528527772276,103,53,26,12,41,0.0,0.0643,49,1,1129.71,1543,0.0,0.0,0.0,56.0,11,0,0,0.0,0
Twitter,Tuesday,10,Campaign,Text,3,0,True,SignUp,DonorImpact,Informative,158,False,Year-End Hope,False,0.0,17.168732022759528,15.30111632376305,97,39,16,12,60,0.0,0.1002,39,3,3405.94,1228,0.0,0.0,0.0,0.0,11,0,0,0.0,0
LinkedIn,Thursday,8,Campaign,Text,3,0,True,SignUp,SafehouseLife,Hopeful,146,False,Other,True,0.0,19.977995330994943,17.19729464003059,228,73,62,24,116,0.0,0.1296,138,11,141767.25,496,0.0,0.0,0.0,0.0,11,0,0,0.0,0
Instagram,Sunday,9,Campaign,Carousel,3,2,True,SignUp,Health,Emotional,178,False,Year-End Hope,False,0.0,14.803456179289421,12.966779415190368,66,27,21,13,42,0.0,0.1177,19,4,17859.21,1782,0.0,0.0,0.0,0.0,11,1,0,0.0,0
LinkedIn,Monday,23,ImpactStory,Carousel,2,1,False,None,AwarenessRaising,Informative,147,True,None,False,0.0,15.952414068013697,13.953247653018833,22,13,12,4,21,0.0,0.035,15,1,6413.73,496,0.0,0.0,0.0,0.0,11,0,0,0.0,0
Facebook,Tuesday,0,EventPromotion,Photo,2,1,True,LearnMore,CampaignLaunch,Hopeful,127,False,Year-End Hope,False,0.0,14.7224333821693,13.010513017945586,13,4,3,1,37,0.0,0.03,4,0,0.0,2479,0.0,0.0,0.0,0.0,11,0,0,0.0,0
YouTube,Tuesday,11,ImpactStory,Video,5,0,False,None,Reintegration,Hopeful,146,True,Other,False,0.0,26.365240940191967,23.503548279456616,536,112,288,47,197,14473.0,0.0713,230,53,191619.36,620,1288097.0,89.0,487.0,0.0,11,0,0,0.0,0
LinkedIn,Wednesday,10,ImpactStory,Photo,3,0,False,None,DonorImpact,Emotional,137,True,Other,False,0.0,22.71910396675449,20.43905903367081,620,169,365,76,98,0.0,0.1737,407,85,555828.12,496,0.0,0.0,0.0,0.0,11,0,1,314.15,1
TikTok,Wednesday,12,Campaign,Reel,3,0,True,LearnMore,Health,Celebratory,139,False,Year-End Hope,True,0.0,26.96746178304287,23.55659478380917,2618,691,400,163,1144,22333.0,0.1133,448,76,326877.68,916,0.0,0.0,0.0,0.0,11,0,0,0.0,0
Twitter,Wednesday,22,ImpactStory,Photo,3,0,True,SignUp,Gratitude,Emotional,162,True,Year-End Hope,False,0.0,19.371741310626476,16.431243542004104,142,60,62,15,121,0.0,0.0918,41,19,20365.68,1222,0.0,0.0,0.0,0.0,11,0,0,0.0,0
Twitter,Thursday,11,ImpactStory,Text,3,0,False,None,Reintegration,Celebratory,211,True,Other,False,0.0,11.637814634293386,10.045837338145622,39,8,12,3,3,0.0,0.1315,11,3,7389.56,1228,0.0,0.0,0.0,0.0,11,0,0,0.0,0
Twitter,Saturday,23,ImpactStory,Photo,3,0,True,DonateNow,CampaignLaunch,Urgent,138,True,Other,False,0.0,18.373650939629247,16.1909673880257,105,18,42,8,64,0.0,0.0596,31,10,42961.32,1228,0.0,0.0,0.0,0.0,11,1,0,0.0,0
WhatsApp,Monday,19,ImpactStory,Photo,0,0,False,None,SafehouseLife,Emotional,139,False,Year-End Hope,False,0.0,15.091675951642904,12.877859946164603,114,27,25,11,11,0.0,0.1568,43,18,23730.34,1517,0.0,0.0,0.0,64.0,11,0,0,0.0,0
WhatsApp,Monday,20,ImpactStory,Photo,0,1,False,None,Education,Hopeful,147,True,None,False,0.0,18.724635911683627,16.215739996636206,209,61,76,25,25,0.0,0.1285,54,90,293559.59,1543,0.0,0.0,0.0,227.0,11,0,0,0.0,0
TikTok,Tuesday,9,ImpactStory,Reel,2,0,True,LearnMore,SafehouseLife,Urgent,134,True,Year-End Hope,True,0.0,25.87671838604943,22.86142904843662,619,330,406,83,517,11358.0,0.1078,285,64,51888.29,916,0.0,0.0,0.0,0.0,11,0,0,0.0,0
YouTube,Wednesday,9,ImpactStory,Reel,4,1,True,LearnMore,Reintegration,Informative,175,True,Year-End Hope,False,0.0,26.787742664475562,23.55659478380917,406,88,244,59,401,16714.0,0.0525,204,42,108595.54,620,902556.0,54.0,492.0,0.0,11,0,0,0.0,0
WhatsApp,Saturday,16,EducationalContent,Photo,0,0,False,None,SafehouseLife,Informative,149,False,Other,False,0.0,13.838626801561283,11.930730083602189,15,7,2,2,8,0.0,0.045,10,0,0.0,1186,0.0,0.0,0.0,5.0,11,1,0,0.0,0
Facebook,Saturday,23,ImpactStory,Photo,4,0,True,LearnMore,SafehouseLife,Urgent,215,True,Year-End Hope,False,0.0,21.618003000601,18.252697412160057,122,38,115,16,196,0.0,0.0727,82,37,100060.33,2479,0.0,0.0,0.0,0.0,11,1,0,0.0,0
WhatsApp,Sunday,4,EventPromotion,Video,0,1,False,None,Health,Urgent,127,False,Year-End Hope,False,0.0,10.041215388751652,8.707789137763076,3,1,1,0,3,339.0,0.0245,1,0,0.0,1517,0.0,0.0,0.0,2.0,11,1,0,0.0,0
YouTube,Sunday,16,EducationalContent,Video,3,0,False,None,AwarenessRaising,Celebratory,140,False,Year-End Hope,False,0.0,23.303510396567088,20.339858985721758,951,208,155,60,63,6067.0,0.1569,349,2,8380.34,620,461092.0,76.0,494.0,0.0,11,1,0,0.0,0
YouTube,Monday,19,ThankYou,Video,3,1,True,LearnMore,SafehouseLife,Emotional,78,False,Year-End Hope,False,0.0,22.60258589349772,20.131606933755872,513,210,242,75,274,7463.0,0.1631,242,8,28386.54,620,156723.0,21.0,495.0,0.0,11,0,0,0.0,0
Twitter,Tuesday,6,EventPromotion,Text,3,0,True,DonateNow,SafehouseLife,Grateful,117,False,None,False,0.0,9.97236391002466,8.473212601405722,6,1,1,0,8,0.0,0.0497,3,0,0.0,1222,0.0,0.0,0.0,0.0,11,0,0,0.0,0
WhatsApp,Tuesday,10,ImpactStory,Video,0,2,False,None,SafehouseLife,Urgent,211,True,Other,True,0.0,26.96746178304287,23.55659478380917,2212,238,660,201,192,19131.0,0.151,537,458,2402435.96,1517,0.0,0.0,0.0,1930.0,11,0,0,0.0,0
YouTube,Thursday,17,FundraisingAppeal,Video,2,1,True,LearnMore,AwarenessRaising,Emotional,156,False,Other,False,0.0,26.96746178304287,23.55659478380917,2565,293,749,231,574,17312.0,0.2115,873,206,236730.39,620,7011360.0,405.0,497.0,0.0,11,0,0,0.0,0
Twitter,Saturday,18,FundraisingAppeal,Text,3,1,True,ShareStory,AwarenessRaising,Hopeful,149,False,Year-End Hope,False,0.0,16.46090035511564,14.236453631142647,146,40,25,14,65,0.0,0.1571,72,8,13763.63,1228,0.0,0.0,0.0,0.0,11,1,2,1024.06,1
Facebook,Saturday,23,ThankYou,Carousel,5,0,False,None,Reintegration,Celebratory,77,False,Other,False,0.0,16.97154474795827,15.080468955085452,94,15,11,10,26,0.0,0.0578,13,0,0.0,2479,0.0,0.0,0.0,0.0,11,1,0,0.0,0
Facebook,Saturday,23,EventPromotion,Carousel,2,0,False,None,Education,Hopeful,133,False,None,False,0.0,18.494134032943393,15.878972419778643,54,10,11,9,22,0.0,0.0406,21,0,0.0,2479,0.0,0.0,0.0,0.0,11,1,0,0.0,0
YouTube,Sunday,2,Campaign,Video,3,1,True,DonateNow,CampaignLaunch,Hopeful,171,False,Year-End Hope,False,0.0,14.270697030242504,12.890101902633628,26,7,3,2,33,1043.0,0.0345,7,0,0.0,572,26075.0,25.0,499.0,0.0,12,1,0,0.0,0
Twitter,Sunday,13,Campaign,Photo,3,0,True,ShareStory,Education,Urgent,155,False,Year-End Hope,False,0.0,18.90385943622915,16.431243542004104,104,33,35,14,69,0.0,0.0793,55,8,12659.03,1228,0.0,0.0,0.0,0.0,12,1,0,0.0,0
Facebook,Sunday,17,EducationalContent,Photo,1,0,True,DonateNow,Gratitude,Celebratory,177,False,None,False,0.0,13.207721689449137,11.357950359246876,44,7,9,5,18,0.0,0.1258,18,0,0.0,2479,0.0,0.0,0.0,0.0,12,1,0,0.0,0
YouTube,Tuesday,12,EducationalContent,Video,4,0,True,SignUp,Education,Informative,130,False,None,False,0.0,20.38313302208075,17.32896178682711,87,14,27,15,148,5170.0,0.0543,63,0,0.0,399,310200.0,60.0,500.0,0.0,12,0,0,0.0,0
Instagram,Wednesday,19,EducationalContent,Photo,0,0,False,None,EventRecap,Grateful,99,False,None,False,0.0,13.321637334117689,11.441976736050012,44,13,5,4,7,0.0,0.0954,14,0,0.0,1782,0.0,0.0,0.0,0.0,12,0,0,0.0,0
LinkedIn,Saturday,8,FundraisingAppeal,Text,3,0,True,ShareStory,DonorImpact,Hopeful,156,False,Year-End Hope,False,0.0,17.16325485579874,14.697280787215124,131,28,26,16,50,0.0,0.1543,70,6,31707.99,463,0.0,0.0,0.0,0.0,12,1,0,0.0,0
Twitter,Wednesday,19,ImpactStory,Text,1,1,False,None,AwarenessRaising,Celebratory,90,False,None,False,0.0,15.632074501545878,13.899378948689694,119,43,15,10,13,0.0,0.1258,57,4,19326.59,1228,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Facebook,Thursday,8,ImpactStory,Video,1,1,True,LearnMore,CampaignLaunch,Celebratory,109,True,Year-End Hope,False,0.0,23.875073085423388,21.517516129389637,982,275,212,73,378,12783.0,0.1149,151,88,205667.86,2489,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Facebook,Tuesday,4,EventPromotion,Photo,1,0,False,None,AwarenessRaising,Informative,134,False,Year-End Hope,False,0.0,14.60590425797905,12.518854081383546,6,2,1,0,8,0.0,0.0134,2,0,0.0,2423,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Facebook,Wednesday,11,Campaign,Video,1,1,True,ShareStory,Reintegration,Grateful,125,False,Year-End Hope,False,0.0,13.707472070709233,11.564542862748349,43,20,11,6,22,782.0,0.1369,15,2,8110.85,2479,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Facebook,Wednesday,23,Campaign,Video,2,0,True,ShareStory,DonorImpact,Celebratory,124,False,None,False,0.0,19.806948864310034,16.79830007203526,265,60,27,21,116,4071.0,0.0992,75,2,3424.85,2423,0.0,0.0,0.0,0.0,12,0,0,0.0,0
Instagram,Friday,11,EventPromotion,Photo,1,0,True,LearnMore,CampaignLaunch,Urgent,135,False,Year-End Hope,False,0.0,17.924539972395426,15.50930778334699,312,68,76,25,65,0.0,0.2076,108,2,2259.35,1833,0.0,0.0,0.0,0.0,12,0,0,0.0,0
TikTok,Friday,14,EventPromotion,Video,2,0,True,DonateNow,Education,Informative,136,False,None,False,0.0,19.792367927990107,16.759432658942643,66,18,14,9,112,4182.0,0.0443,35,0,0.0,930,0.0,0.0,0.0,0.0,12,0,0,0.0,0
