donation_id,supporter_id,donation_type,donation_date,is_recurring,campaign_name,channel_source,currency_code,amount,estimated_value,impact_unit,notes,referral_post_id
1165,162,Time,2025-11-08,False,Year-End Hope,Direct,,,28.61,hours,Campaign support,
1166,151,Monetary,2023-03-01,True,,Event,PHP,836.51,836.51,pesos,Community outreach support,
1167,159,InKind,2023-07-13,False,Back to School,Direct,,,811.72,items,Campaign support,
1168,145,Monetary,2024-01-27,True,,PartnerReferral,PHP,776.19,776.19,pesos,Monthly contribution,
1169,146,Monetary,2024-06-22,True,,Campaign,PHP,770.34,770.34,pesos,Campaign support,
1170,167,Monetary,2024-03-17,False,,Campaign,PHP,716.84,716.84,pesos,In support of safehouse operations,
1171,151,InKind,2023-10-03,True,,Event,,,531.11,items,Event donation,
1172,137,Time,2025-03-15,False,,Direct,,,12.85,hours,Recurring gift,
1173,174,Monetary,2023-05-29,True,Summer of Safety,PartnerReferral,PHP,789.3,789.3,pesos,Campaign support,
1174,180,Monetary,2023-04-12,True,,Event,PHP,905.01,905.01,pesos,In support of safehouse operations,
1175,151,Monetary,2023-03-20,True,,SocialMedia,PHP,571.69,571.69,pesos,Campaign support,2135
1176,126,Monetary,2023-05-05,False,Summer of Safety,SocialMedia,PHP,395.88,395.88,pesos,Recurring gift,2154
1177,158,InKind,2024-09-17,True,,Direct,,,471.54,items,Recurring gift,
1178,130,Monetary,2025-02-07,False,,PartnerReferral,PHP,250.0,250.0,pesos,Campaign support,
1179,134,Time,2023-12-25,False,Year-End Hope,PartnerReferral,,,27.12,hours,Event donation,
1180,161,Time,2025-01-23,False,,PartnerReferral,,,9.31,hours,Event donation,
1181,128,Monetary,2023-03-22,True,,SocialMedia,PHP,1420.95,1420.95,pesos,In support of safehouse operations,2055
1182,123,InKind,2024-10-08,True,,Campaign,,,993.12,items,Monthly contribution,
1183,138,Monetary,2023-05-08,False,Summer of Safety,SocialMedia,PHP,413.2,413.2,pesos,Monthly contribution,1868
1184,124,Monetary,2025-08-12,True,,Direct,PHP,741.25,741.25,pesos,Monthly contribution,
1185,127,Monetary,2025-11-24,True,GivingTuesday,Direct,PHP,1940.26,1940.26,pesos,Recurring gift,
1186,129,Monetary,2024-09-27,False,,PartnerReferral,PHP,1604.35,1604.35,pesos,Recurring gift,
1187,166,Time,2025-07-05,False,,SocialMedia,,,13.89,hours,Monthly contribution,1847
1188,169,InKind,2025-07-14,False,,Campaign,,,988.59,items,Community outreach support,
1189,168,InKind,2024-12-02,True,Year-End Hope,Campaign,,,452.59,items,Monthly contribution,
1190,147,Monetary,2023-12-22,False,Year-End Hope,SocialMedia,PHP,1215.82,1215.82,pesos,Campaign support,1685
1191,158,Monetary,2024-11-14,True,Year-End Hope,Campaign,PHP,1011.86,1011.86,pesos,Recurring gift,
1192,165,Monetary,2023-04-09,True,Summer of Safety,PartnerReferral,PHP,392.09,392.09,pesos,Community outreach support,
1193,121,Monetary,2023-12-20,True,,Direct,PHP,2628.14,2628.14,pesos,Community outreach support,
1194,138,SocialMedia,2025-04-20,False,Summer of Safety,PartnerReferral,,,11.56,campaigns,Event donation,
1195,146,Skills,2025-11-20,True,GivingTuesday,SocialMedia,,,10.67,hours,In support of safehouse operations,1824
1196,158,InKind,2023-01-10,True,,Campaign,,,612.89,items,Community outreach support,
1197,123,Monetary,2025-06-25,True,Back to School,PartnerReferral,PHP,2133.99,2133.99,pesos,Recurring gift,
1198,172,Monetary,2023-06-02,True,Back to School,Campaign,PHP,803.96,803.96,pesos,In support of safehouse operations,
1199,140,Monetary,2025-04-26,True,,Event,PHP,1014.67,1014.67,pesos,In support of safehouse operations,
1200,127,Skills,2023-01-27,True,,Campaign,,,9.67,hours,Monthly contribution,
1201,179,Monetary,2023-03-08,False,,SocialMedia,PHP,695.6,695.6,pesos,Monthly contribution,2106
1202,123,Monetary,2024-12-08,True,Year-End Hope,Event,PHP,585.24,585.24,pesos,Recurring gift,
1203,172,Monetary,2024-09-17,True,,Campaign,PHP,1812.47,1812.47,pesos,In support of safehouse operations,
1204,166,Monetary,2025-09-02,False,,SocialMedia,PHP,762.84,762.84,pesos,In support of safehouse operations,1840
1205,172,SocialMedia,2023-05-18,True,,Direct,,,11.16,campaigns,In support of safehouse operations,
1206,122,Monetary,2023-08-07,False,,Event,PHP,915.05,915.05,pesos,In support of safehouse operations,
1207,161,InKind,2023-06-08,False,Back to School,Campaign,,,300.82,items,Recurring gift,
1208,140,Monetary,2023-03-30,True,,Campaign,PHP,536.82,536.82,pesos,Event donation,
1209,154,Monetary,2024-02-07,True,,Campaign,PHP,1076.59,1076.59,pesos,Community outreach support,
1210,175,Monetary,2025-06-16,False,Back to School,Direct,PHP,2499.74,2499.74,pesos,Recurring gift,
1211,128,Monetary,2025-12-22,True,,Direct,PHP,2310.53,2310.53,pesos,Recurring gift,
1212,174,Monetary,2024-06-22,True,,Campaign,PHP,250.0,250.0,pesos,Recurring gift,
1213,178,SocialMedia,2023-11-02,False,GivingTuesday,Event,,,4.01,campaigns,Community outreach support,
1214,122,Monetary,2023-03-08,False,,Direct,PHP,2565.03,2565.03,pesos,Campaign support,
1215,163,Monetary,2024-01-02,False,,Campaign,PHP,250.0,250.0,pesos,Monthly contribution,
1216,133,Monetary,2025-04-07,False,,Event,PHP,724.07,724.07,pesos,Campaign support,
1217,123,Skills,2024-08-28,True,,Event,,,15.53,hours,Monthly contribution,
1218,146,Monetary,2024-06-08,True,,SocialMedia,PHP,1136.62,1136.62,pesos,Event donation,2196
1219,123,Monetary,2023-02-22,True,,Campaign,PHP,250.0,250.0,pesos,Monthly contribution,
1220,125,Monetary,2024-12-13,False,Year-End Hope,Campaign,PHP,1399.62,1399.62,pesos,Community outreach support,
1221,128,Monetary,2023-07-14,True,Back to School,Event,PHP,538.65,538.65,pesos,Event donation,
1222,162,Monetary,2024-11-25,False,Year-End Hope,Campaign,PHP,748.26,748.26,pesos,Campaign support,
1223,170,Monetary,2025-07-08,False,,Campaign,PHP,1510.6,1510.6,pesos,Event donation,
1224,149,Monetary,2025-10-08,False,,SocialMedia,PHP,1878.65,1878.65,pesos,Event donation,2207
1225,145,InKind,2023-06-02,True,,Direct,,,519.42,items,Community outreach support,
1226,142,InKind,2026-02-11,False,,SocialMedia,,,642.58,items,Event donation,1717
1227,172,Monetary,2024-08-04,True,,PartnerReferral,PHP,541.33,541.33,pesos,Monthly contribution,
1228,161,InKind,2023-10-15,False,,Event,,,511.42,items,Recurring gift,
1229,140,InKind,2023-11-05,True,GivingTuesday,Campaign,,,300.0,items,Community outreach support,
1230,127,Monetary,2025-02-04,True,,Event,PHP,361.97,361.97,pesos,In support of safehouse operations,
1231,155,SocialMedia,2025-03-19,False,,SocialMedia,,,2.5,campaigns,Monthly contribution,1998
1232,154,Time,2023-10-31,True,,PartnerReferral,,,39.4,hours,Campaign support,
1233,130,InKind,2023-12-13,False,Year-End Hope,Event,,,300.0,items,Event donation,
1234,152,Monetary,2025-11-18,False,,Campaign,PHP,1162.17,1162.17,pesos,Event donation,
1235,142,Monetary,2025-10-27,False,,SocialMedia,PHP,1078.99,1078.99,pesos,Monthly contribution,1707
1236,153,Time,2023-07-25,False,Back to School,Direct,,,39.15,hours,Community outreach support,
1237,147,InKind,2023-10-11,False,,Event,,,583.43,items,Community outreach support,
1238,151,Monetary,2024-04-30,True,Summer of Safety,Event,PHP,280.87,280.87,pesos,Monthly contribution,
1239,123,Monetary,2024-09-23,True,,Campaign,PHP,972.26,972.26,pesos,Monthly contribution,
1240,146,Monetary,2026-01-20,True,,Campaign,PHP,379.25,379.25,pesos,In support of safehouse operations,
1241,166,SocialMedia,2024-08-26,False,,PartnerReferral,,,3.63,campaigns,Monthly contribution,
1242,155,InKind,2023-12-19,False,Year-End Hope,SocialMedia,,,382.94,items,Monthly contribution,2251
1243,151,Monetary,2025-07-04,True,Back to School,Event,PHP,291.03,291.03,pesos,Recurring gift,
1244,180,Monetary,2025-05-29,True,Summer of Safety,Campaign,PHP,835.01,835.01,pesos,Recurring gift,
1245,144,SocialMedia,2023-08-15,True,,Event,,,7.09,campaigns,Campaign support,
1246,141,Time,2024-11-06,False,GivingTuesday,PartnerReferral,,,20.59,hours,Event donation,
1247,178,Monetary,2024-01-17,False,,Campaign,PHP,250.0,250.0,pesos,Monthly contribution,
1248,177,Monetary,2023-12-05,False,,Campaign,PHP,1194.06,1194.06,pesos,Campaign support,
1249,163,Monetary,2025-01-12,False,,SocialMedia,PHP,697.94,697.94,pesos,Monthly contribution,2333
1250,174,InKind,2023-08-18,True,,Campaign,,,478.06,items,Campaign support,
1251,169,SocialMedia,2023-12-01,False,Year-End Hope,PartnerReferral,,,4.61,campaigns,Campaign support,
1252,158,Time,2026-01-12,True,,Event,,,32.89,hours,Monthly contribution,
1253,165,Monetary,2025-11-27,True,Year-End Hope,Direct,PHP,469.23,469.23,pesos,In support of safehouse operations,
1254,124,InKind,2024-10-14,True,,SocialMedia,,,420.23,items,Community outreach support,1835
1255,146,SocialMedia,2026-01-13,True,,Campaign,,,10.8,campaigns,Recurring gift,
1256,140,Monetary,2023-02-03,True,,Campaign,PHP,1121.08,1121.08,pesos,Campaign support,
1257,139,Monetary,2023-01-13,False,,Direct,PHP,349.66,349.66,pesos,Event donation,
1258,174,Monetary,2025-03-08,True,,Campaign,PHP,1924.57,1924.57,pesos,Campaign support,
1259,165,InKind,2024-10-29,True,,Campaign,,,677.83,items,Recurring gift,
1260,169,InKind,2025-12-09,False,Year-End Hope,Event,,,300.0,items,Monthly contribution,
1261,222,Monetary,2025-12-31,False,,Campaign,PHP,717.18,717.18,pesos,In support of safehouse operations,
1262,205,Time,2025-12-02,True,Year-End Hope,Event,,,35.15,hours,Community outreach support,
1263,199,Monetary,2024-12-02,False,,PartnerReferral,PHP,1074.65,1074.65,pesos,Campaign support,
1264,213,Monetary,2023-09-11,False,,PartnerReferral,PHP,1230.56,1230.56,pesos,In support of safehouse operations,
1265,204,InKind,2023-11-08,True,GivingTuesday,SocialMedia,,,1177.41,items,In support of safehouse operations,2857
1266,205,Monetary,2025-09-18,True,,Direct,PHP,678.86,678.86,pesos,Campaign support,
1267,205,Time,2024-12-14,True,Year-End Hope,Event,,,37.53,hours,Campaign support,
1268,203,Monetary,2024-11-21,False,GivingTuesday,Direct,PHP,600.64,600.64,pesos,Campaign support,
1269,234,InKind,2023-09-25,True,,Campaign,,,911.84,items,Monthly contribution,
1270,216,Monetary,2023-04-16,False,Summer of Safety,Event,PHP,1677.73,1677.73,pesos,In support of safehouse operations,
1271,193,Time,2023-02-10,False,,Event,,,11.39,hours,In support of safehouse operations,
1272,206,Monetary,2024-11-20,True,GivingTuesday,Direct,PHP,1773.19,1773.19,pesos,Event donation,
1273,205,InKind,2025-08-30,True,,Direct,,,433.32,items,Campaign support,
1274,227,Monetary,2025-10-07,False,,PartnerReferral,PHP,1541.75,1541.75,pesos,In support of safehouse operations,
1275,181,InKind,2023-07-02,True,,Event,,,300.0,items,Campaign support,
1276,225,Monetary,2024-10-25,True,,Campaign,PHP,4026.84,4026.84,pesos,Monthly contribution,
1277,206,SocialMedia,2023-08-11,True,,Event,,,4.3,campaigns,Community outreach support,
1278,231,Time,2026-01-06,False,,Direct,,,17.79,hours,Monthly contribution,
1279,184,Monetary,2026-03-01,True,,Event,PHP,342.96,342.96,pesos,Community outreach support,
1280,225,Monetary,2023-08-31,True,,Campaign,PHP,962.42,962.42,pesos,Event donation,
1281,221,Monetary,2024-01-13,False,,Event,PHP,1345.15,1345.15,pesos,Monthly contribution,
1282,202,Monetary,2025-11-13,False,,Campaign,PHP,1109.83,1109.83,pesos,Recurring gift,
1283,217,Time,2024-02-06,False,,Direct,,,21.44,hours,Campaign support,
1284,234,SocialMedia,2023-04-27,True,Summer of Safety,PartnerReferral,,,3.05,campaigns,In support of safehouse operations,
1285,189,Monetary,2024-11-04,False,Year-End Hope,SocialMedia,PHP,1796.47,1796.47,pesos,Campaign support,3215
1286,209,Monetary,2025-09-28,False,,Event,PHP,1083.86,1083.86,pesos,Community outreach support,
1287,187,InKind,2023-10-19,True,,Event,,,826.93,items,Community outreach support,
1288,234,Skills,2025-06-15,True,Back to School,PartnerReferral,,,11.27,hours,Community outreach support,
1289,211,Monetary,2023-12-26,True,,SocialMedia,PHP,1014.15,1014.15,pesos,Monthly contribution,2497
1290,184,InKind,2023-03-15,True,,SocialMedia,,,439.51,items,Monthly contribution,2595
1291,230,Time,2025-01-24,False,,PartnerReferral,,,32.95,hours,Community outreach support,
1292,185,Skills,2024-01-18,False,,SocialMedia,,,12.59,hours,Monthly contribution,3152
1293,217,Monetary,2025-01-12,False,,Campaign,PHP,1432.02,1432.02,pesos,Recurring gift,
1294,187,Monetary,2025-12-28,True,,SocialMedia,PHP,938.45,938.45,pesos,In support of safehouse operations,2623
1295,216,Monetary,2023-03-15,False,,Direct,PHP,826.28,826.28,pesos,In support of safehouse operations,
1296,188,Monetary,2023-11-06,True,,SocialMedia,PHP,766.29,766.29,pesos,Event donation,2857
1297,201,Monetary,2023-07-25,False,Back to School,Campaign,PHP,1104.16,1104.16,pesos,Campaign support,
1298,196,Monetary,2025-07-15,False,Back to School,Event,PHP,568.91,568.91,pesos,Campaign support,
1299,205,InKind,2025-04-28,True,,Direct,,,437.14,items,Monthly contribution,
1300,212,SocialMedia,2023-02-02,False,,PartnerReferral,,,2.6,campaigns,Monthly contribution,
1301,203,Time,2025-03-26,False,,Event,,,31.14,hours,Campaign support,
1302,186,SocialMedia,2023-03-22,False,,Direct,,,11.87,campaigns,Monthly contribution,
1303,196,InKind,2025-11-03,False,Year-End Hope,Campaign,,,300.0,items,Monthly contribution,
1304,213,InKind,2023-09-13,False,,Direct,,,313.53,items,Recurring gift,
1305,199,Time,2025-11-12,False,GivingTuesday,Campaign,,,8.16,hours,Recurring gift,
1306,185,Monetary,2023-12-20,False,Year-End Hope,Campaign,PHP,2022.07,2022.07,pesos,Recurring gift,
1307,204,Monetary,2024-10-25,True,,Event,PHP,857.65,857.65,pesos,Event donation,
1308,205,InKind,2023-11-10,True,Year-End Hope,PartnerReferral,,,300.0,items,Recurring gift,
1309,205,Monetary,2025-11-23,True,GivingTuesday,Event,PHP,711.25,711.25,pesos,Recurring gift,
1310,223,Monetary,2023-08-12,False,,Direct,PHP,436.4,436.4,pesos,Recurring gift,
1311,190,InKind,2024-10-18,False,,PartnerReferral,,,336.58,items,Monthly contribution,
1312,192,Time,2023-02-24,False,,Event,,,19.07,hours,Recurring gift,
1313,235,Time,2023-11-03,False,Year-End Hope,PartnerReferral,,,5.23,hours,Recurring gift,
1314,195,Monetary,2024-09-15,False,,PartnerReferral,PHP,675.66,675.66,pesos,Recurring gift,
1315,234,SocialMedia,2023-03-13,True,,Direct,,,2.66,campaigns,Recurring gift,
1316,215,Monetary,2024-03-27,False,,Event,PHP,1420.82,1420.82,pesos,Recurring gift,
1317,184,Monetary,2023-12-27,True,,Direct,PHP,1226.51,1226.51,pesos,Recurring gift,
1318,196,Monetary,2024-10-18,False,,Campaign,PHP,1149.13,1149.13,pesos,Community outreach support,
1319,197,Time,2024-12-29,False,Year-End Hope,Direct,,,12.58,hours,Recurring gift,
1320,230,InKind,2024-10-22,False,,Direct,,,658.36,items,Monthly contribution,
1321,212,InKind,2025-10-24,False,,Event,,,1369.84,items,Recurring gift,
1322,181,Monetary,2024-01-08,True,,Direct,PHP,1392.1,1392.1,pesos,Monthly contribution,
1323,231,Monetary,2026-02-27,False,,Campaign,PHP,914.95,914.95,pesos,Recurring gift,
1324,224,Monetary,2025-10-05,True,,Direct,PHP,892.83,892.83,pesos,Campaign support,
1325,232,InKind,2024-05-16,True,Summer of Safety,SocialMedia,,,630.81,items,Community outreach support,2627
1326,184,Monetary,2024-10-11,True,,Event,PHP,1623.68,1623.68,pesos,Event donation,
1327,189,Time,2024-08-31,False,,Campaign,,,20.42,hours,Campaign support,
1328,236,InKind,2024-03-04,False,,PartnerReferral,,,300.0,items,In support of safehouse operations,
1329,218,Monetary,2025-10-28,True,,Direct,PHP,396.32,396.32,pesos,Campaign support,
1330,219,Monetary,2023-09-12,False,,PartnerReferral,PHP,444.97,444.97,pesos,Campaign support,
1331,183,SocialMedia,2023-06-25,True,,Campaign,,,9.07,campaigns,Event donation,
1332,232,InKind,2023-01-17,True,,Campaign,,,506.18,items,Community outreach support,
1333,189,Monetary,2025-12-08,False,,SocialMedia,PHP,1967.06,1967.06,pesos,In support of safehouse operations,2475
1334,183,InKind,2023-04-09,True,,Event,,,300.0,items,Monthly contribution,
1335,235,Skills,2023-05-10,False,,SocialMedia,,,10.09,hours,Community outreach support,2680
1336,234,Time,2023-12-07,True,,PartnerReferral,,,19.14,hours,Recurring gift,
1337,193,Monetary,2025-02-03,False,,Campaign,PHP,395.95,395.95,pesos,Campaign support,
1338,216,Time,2023-06-19,False,Back to School,Campaign,,,21.67,hours,Campaign support,
1339,223,Time,2024-01-17,False,,SocialMedia,,,4.65,hours,In support of safehouse operations,3152
1340,212,Monetary,2025-07-18,False,Back to School,PartnerReferral,PHP,1997.7,1997.7,pesos,Community outreach support,
1341,219,Monetary,2024-09-19,False,,SocialMedia,PHP,295.79,295.79,pesos,Event donation,2645
1342,211,Monetary,2025-05-11,True,Summer of Safety,SocialMedia,PHP,250.0,250.0,pesos,Monthly contribution,2657
1343,188,Monetary,2024-01-17,True,,Direct,PHP,489.6,489.6,pesos,Monthly contribution,
1344,183,Monetary,2025-09-13,True,,Campaign,PHP,527.51,527.51,pesos,Recurring gift,
1345,217,Monetary,2023-06-02,False,Back to School,Campaign,PHP,502.9,502.9,pesos,Event donation,
1346,186,Monetary,2024-08-07,False,,Campaign,PHP,2160.9,2160.9,pesos,Community outreach support,
1347,193,Monetary,2024-06-07,False,,Campaign,PHP,423.77,423.77,pesos,In support of safehouse operations,
1348,191,InKind,2024-08-20,False,,SocialMedia,,,577.02,items,Campaign support,2448
1349,201,Monetary,2025-04-07,False,,SocialMedia,PHP,1461.45,1461.45,pesos,In support of safehouse operations,3084
1350,188,Monetary,2024-10-12,True,,Campaign,PHP,470.61,470.61,pesos,Event donation,
1351,212,Monetary,2024-04-26,False,Summer of Safety,Event,PHP,464.59,464.59,pesos,Campaign support,
1352,211,Monetary,2025-10-16,True,,Direct,PHP,285.45,285.45,pesos,Event donation,
1353,228,Monetary,2024-05-04,True,Summer of Safety,Event,PHP,767.63,767.63,pesos,Recurring gift,
1354,187,Monetary,2025-03-06,True,,Event,PHP,413.82,413.82,pesos,Monthly contribution,
1355,186,Monetary,2025-08-12,False,,PartnerReferral,PHP,3189.71,3189.71,pesos,Campaign support,
1356,235,Monetary,2025-03-03,False,,Campaign,PHP,2439.57,2439.57,pesos,Event donation,
1357,191,InKind,2023-03-18,False,,SocialMedia,,,386.1,items,Monthly contribution,2595
1358,217,SocialMedia,2023-02-02,False,,Campaign,,,5.92,campaigns,Monthly contribution,
1359,234,Monetary,2023-07-08,True,,Direct,PHP,1167.2,1167.2,pesos,Community outreach support,
1360,231,Monetary,2023-05-11,False,Summer of Safety,PartnerReferral,PHP,1036.3,1036.3,pesos,Event donation,
1361,240,Monetary,2023-08-14,True,,Event,PHP,250.0,250.0,pesos,In support of safehouse operations,
1362,224,Monetary,2024-07-21,True,,Campaign,PHP,587.96,587.96,pesos,Recurring gift,
1363,190,InKind,2025-11-09,False,Year-End Hope,SocialMedia,,,447.5,items,In support of safehouse operations,3176
1364,234,InKind,2025-11-23,True,Year-End Hope,SocialMedia,,,490.48,items,Monthly contribution,2636
1365,226,Monetary,2025-04-22,False,Summer of Safety,Campaign,PHP,787.53,787.53,pesos,Community outreach support,
1366,183,Monetary,2025-03-15,True,,Campaign,PHP,1534.69,1534.69,pesos,Community outreach support,
1367,217,Time,2024-11-21,False,GivingTuesday,Campaign,,,30.16,hours,Community outreach support,
1368,214,InKind,2025-05-07,True,Summer of Safety,Direct,,,732.46,items,Event donation,
1369,198,Monetary,2024-10-09,False,,SocialMedia,PHP,329.79,329.79,pesos,Community outreach support,2484
1370,200,Monetary,2023-03-23,True,,Event,PHP,1350.34,1350.34,pesos,In support of safehouse operations,
1371,187,Time,2023-11-02,True,,Event,,,18.82,hours,Recurring gift,
1372,230,Monetary,2024-04-13,False,Summer of Safety,SocialMedia,PHP,999.49,999.49,pesos,Monthly contribution,2929
1373,188,SocialMedia,2023-12-03,True,,PartnerReferral,,,6.03,campaigns,Campaign support,
1374,188,InKind,2023-12-28,True,Year-End Hope,Campaign,,,486.04,items,Monthly contribution,
1375,200,InKind,2023-06-03,True,Back to School,Campaign,,,1788.92,items,In support of safehouse operations,
1376,200,Monetary,2024-11-10,True,,Event,PHP,622.51,622.51,pesos,Community outreach support,
1377,214,Time,2024-10-26,True,,PartnerReferral,,,22.09,hours,Recurring gift,
1378,200,SocialMedia,2023-12-08,True,Year-End Hope,Campaign,,,11.45,campaigns,Campaign support,
1379,205,Monetary,2025-07-17,True,Back to School,Campaign,PHP,1510.08,1510.08,pesos,In support of safehouse operations,
1380,182,Time,2023-09-25,False,,Campaign,,,24.34,hours,Monthly contribution,
1381,205,Monetary,2025-07-04,True,,SocialMedia,PHP,1244.53,1244.53,pesos,Event donation,2659
1382,218,Monetary,2023-12-10,True,Year-End Hope,Event,PHP,1032.04,1032.04,pesos,Event donation,
1383,218,Monetary,2023-05-21,True,Summer of Safety,SocialMedia,PHP,1757.44,1757.44,pesos,In support of safehouse operations,3004
1384,226,Monetary,2024-02-15,False,,Direct,PHP,480.16,480.16,pesos,Monthly contribution,
1385,209,Time,2023-03-04,False,,Direct,,,9.94,hours,Monthly contribution,
1386,199,InKind,2024-11-28,False,GivingTuesday,Campaign,,,658.57,items,Event donation,
1387,183,Monetary,2023-08-22,True,,SocialMedia,PHP,460.56,460.56,pesos,In support of safehouse operations,3163
1388,233,Skills,2024-11-09,False,,Direct,,,7.43,hours,In support of safehouse operations,
1389,234,Monetary,2023-11-11,True,Year-End Hope,Campaign,PHP,421.11,421.11,pesos,Campaign support,
1390,225,Monetary,2025-03-04,True,,Campaign,PHP,971.69,971.69,pesos,Campaign support,
1391,240,Monetary,2024-07-09,True,Back to School,Direct,PHP,1195.89,1195.89,pesos,In support of safehouse operations,
1392,204,Time,2025-10-14,True,,Event,,,18.77,hours,Community outreach support,
1393,185,Monetary,2025-10-02,False,,Campaign,PHP,504.86,504.86,pesos,Monthly contribution,
1394,216,InKind,2024-05-22,False,,PartnerReferral,,,416.51,items,In support of safehouse operations,
1395,238,InKind,2023-01-09,False,,Direct,,,616.42,items,Event donation,
1396,205,Monetary,2024-09-15,True,,Direct,PHP,695.12,695.12,pesos,Campaign support,
1397,212,SocialMedia,2026-01-18,False,,Event,,,5.23,campaigns,Community outreach support,
1398,225,InKind,2024-11-26,True,Year-End Hope,Event,,,300.0,items,In support of safehouse operations,
1399,225,Monetary,2025-04-30,True,Summer of Safety,SocialMedia,PHP,1321.41,1321.41,pesos,Recurring gift,3226
1400,188,InKind,2024-11-24,True,Year-End Hope,Direct,,,304.75,items,Campaign support,
1401,211,Monetary,2024-02-08,True,,Campaign,PHP,318.57,318.57,pesos,Campaign support,
1402,206,Monetary,2025-01-12,True,,Campaign,PHP,1071.26,1071.26,pesos,Campaign support,
1403,181,InKind,2025-10-29,True,,SocialMedia,,,503.75,items,Event donation,
1404,219,Monetary,2025-06-15,False,,Event,PHP,364.81,364.81,pesos,In support of safehouse operations,
1405,181,Monetary,2023-03-25,True,,SocialMedia,PHP,774.61,774.61,pesos,In support of safehouse operations,2506
1406,183,InKind,2024-02-06,True,,Campaign,,,476.64,items,Event donation,
1407,188,Skills,2025-08-05,True,,Campaign,,,11.51,hours,Recurring gift,
1408,181,Time,2023-07-23,True,,SocialMedia,,,19.2,hours,Community outreach support,2893
1409,201,InKind,2023-10-20,False,,SocialMedia,,,300.0,items,Monthly contribution,3102
1410,183,Monetary,2024-10-03,True,,Event,PHP,1707.64,1707.64,pesos,In support of safehouse operations,
1411,234,Monetary,2025-07-18,True,,SocialMedia,PHP,436.93,436.93,pesos,Monthly contribution,2814
1412,214,Monetary,2024-09-02,True,,Campaign,PHP,250.0,250.0,pesos,Community outreach support,
1413,204,Time,2023-07-02,True,,Event,,,4.89,hours,Recurring gift,
1414,196,InKind,2024-10-14,False,,SocialMedia,,,300.0,items,Recurring gift,2647
1415,187,InKind,2025-09-23,True,,SocialMedia,,,716.99,items,In support of safehouse operations,3229
1416,218,Monetary,2024-12-06,True,Year-End Hope,SocialMedia,PHP,1024.06,1024.06,pesos,Community outreach support,2794
1417,193,Time,2024-12-06,False,,SocialMedia,,,5.85,hours,Event donation,2794
1418,181,InKind,2023-06-24,True,Back to School,Direct,,,606.91,items,Recurring gift,
1419,225,Monetary,2023-08-27,True,,PartnerReferral,PHP,325.06,325.06,pesos,Event donation,
1420,189,Monetary,2024-11-08,False,GivingTuesday,SocialMedia,PHP,903.39,903.39,pesos,Campaign support,2860
1421,181,Monetary,2024-10-17,True,,SocialMedia,PHP,1042.36,1042.36,pesos,Monthly contribution,3118
1422,199,Time,2023-10-29,False,,Direct,,,30.72,hours,Recurring gift,
1423,204,Monetary,2025-01-07,True,,Campaign,PHP,710.26,710.26,pesos,Event donation,
1424,200,Monetary,2024-08-04,True,,SocialMedia,PHP,971.81,971.81,pesos,Recurring gift,3103
1425,212,Monetary,2023-01-22,False,,Event,PHP,338.91,338.91,pesos,Community outreach support,
1426,210,Monetary,2025-07-29,False,,SocialMedia,PHP,3208.9,3208.9,pesos,Recurring gift,3024
1427,211,Monetary,2025-08-10,True,,PartnerReferral,PHP,425.04,425.04,pesos,Recurring gift,
1428,188,Skills,2024-12-17,True,Year-End Hope,Event,,,17.89,hours,Event donation,
1429,206,Monetary,2026-02-24,True,,Event,PHP,357.02,357.02,pesos,Campaign support,
1430,201,Time,2025-12-30,False,Year-End Hope,Event,,,13.68,hours,Community outreach support,
1431,187,Monetary,2023-05-30,True,Summer of Safety,Campaign,PHP,469.97,469.97,pesos,Event donation,
1432,186,InKind,2024-12-20,False,Year-End Hope,Campaign,,,801.17,items,In support of safehouse operations,
1433,215,Monetary,2023-10-31,False,,Direct,PHP,1569.56,1569.56,pesos,Campaign support,
1434,224,Monetary,2025-11-22,True,Year-End Hope,Event,PHP,1564.35,1564.35,pesos,Monthly contribution,
1435,239,Skills,2025-03-05,False,,Event,,,12.57,hours,In support of safehouse operations,
1436,227,Time,2025-04-04,False,Summer of Safety,PartnerReferral,,,9.18,hours,Community outreach support,
1437,225,Monetary,2023-11-26,True,GivingTuesday,Event,PHP,1732.45,1732.45,pesos,Event donation,
1438,191,Monetary,2025-12-16,False,,SocialMedia,PHP,2261.72,2261.72,pesos,Monthly contribution,2664
1439,211,Monetary,2023-04-24,True,Summer of Safety,Campaign,PHP,1021.77,1021.77,pesos,Recurring gift,
1440,200,Monetary,2024-08-17,True,,Event,PHP,1177.6,1177.6,pesos,Monthly contribution,
1441,224,InKind,2023-12-03,True,Year-End Hope,Event,,,403.77,items,Campaign support,
1442,195,Monetary,2024-06-16,False,Back to School,Campaign,PHP,250.0,250.0,pesos,Community outreach support,
1443,235,Monetary,2024-03-13,False,,Campaign,PHP,638.62,638.62,pesos,Campaign support,
1444,192,Monetary,2025-08-15,False,,Direct,PHP,617.11,617.11,pesos,Recurring gift,
1445,235,Monetary,2024-12-01,False,Year-End Hope,PartnerReferral,PHP,6481.54,6481.54,pesos,Monthly contribution,
1446,187,SocialMedia,2025-04-20,True,Summer of Safety,SocialMedia,,,7.08,campaigns,Event donation,3092
1447,211,InKind,2025-10-19,True,,Campaign,,,307.52,items,Monthly contribution,
1448,204,Monetary,2025-01-01,True,,PartnerReferral,PHP,1061.85,1061.85,pesos,Monthly contribution,
